PROJECTION: Lambert Conformal Conic (2 parallel)
DATUM: WGE
# ELLIPSOID: WE
# WGS 84 ellipsoid
CENTRAL MERIDIAN: 000.00000000
ORIGIN LATITUDE: 0.00000000
STANDARD PARALLEL ONE: -74.00000000
STANDARD PARALLEL TWO: 75.00000000
# Point-scale is unity on each of the standard parallels
# This tests standard parallels close to prohibited symmetry
FALSE EASTING: 0.000
FALSE NORTHING: 0.000
# Summary of origins and offsets:
# Lon=0, Lat=0 is x=0, y=0
END OF HEADER
# produced by NGA Coordinate Systems Analysis Team
# Nov. 9, 2006

  -1704026.110397,    5226599.436962
  -1420041.613979,    5222285.676710
  -1136046.287488,    5218756.191640
   -852042.296840,    5216011.008670
   -568031.808017,    5214050.148737
   -284016.987049,    5212873.626796
         0.000000,    5212481.451818
    284016.987049,    5212873.626796
    568031.808017,    5214050.148737
    852042.296840,    5216011.008670
   1136046.287488,    5218756.191640
   1420041.613979,    5222285.676710
   1704026.110397,    5226599.436962
  -1734040.997098,    3415340.984686
  -1445054.369296,    3410951.241429
  -1156056.720660,    3407359.587655
   -867050.255256,    3404566.050758
   -578037.177216,    3402570.652042
   -289019.690725,    3401373.406725
         0.000000,    3400974.323938
    289019.690725,    3401373.406725
    578037.177216,    3402570.652042
    867050.255256,    3404566.050758
   1156056.720660,    3407359.587655
   1445054.369296,    3410951.241429
   1734040.997098,    3415340.984686
  -1753630.443849,    2233209.219282
  -1607506.322654,    2230888.665991
  -1461379.136512,    2228769.885131
  -1315249.164033,    2226852.880740
  -1169116.683838,    2225137.656475
  -1022981.974548,    2223624.215604
   -876845.314793,    2222312.561014
   -730706.983201,    2221202.695206
   -584567.258409,    2220294.620295
   -438426.419053,    2219588.338013
   -292284.743772,    2219083.849708
   -146142.511207,    2218781.156339
         0.000000,    2218680.258486
    146142.511207,    2218781.156339
    292284.743772,    2219083.849708
    438426.419053,    2219588.338013
    584567.258409,    2220294.620295
    730706.983201,    2221202.695206
    876845.314793,    2222312.561014
   1022981.974548,    2223624.215604
   1169116.683838,    2225137.656475
   1315249.164033,    2226852.880740
   1461379.136512,    2228769.885131
   1607506.322654,    2230888.665991
   1753630.443849,    2233209.219282
  -1765728.778378,    1503131.145225
  -1471461.222923,    1498661.184012
  -1177182.445239,    1495003.896531
   -882894.689669,    1492159.310676
   -588600.200625,    1490127.448140
   -294301.222569,    1488908.324420
         0.000000,    1488501.948813
      3678.769957,    1488502.012310
      7357.539911,    1488502.202798
     14715.079786,    1488502.964753
     29430.159291,    1488506.012572
     58860.316338,    1488518.203848
     88290.468896,    1488538.522639
    147150.751567,    1488603.542763
    294301.222569,    1488908.324420
    441451.132443,    1489416.293201
    588600.200625,    1490127.448140
    735748.146553,    1491041.787879
    882894.689669,    1492159.310676
   1030039.549415,    1493480.014399
   1177182.445239,    1495003.896531
   1324323.096590,    1496730.954167
   1471461.222923,    1498661.184012
   1618596.543697,    1500794.582387
   1765728.778378,    1503131.145225
  -1774991.813739,     944150.154915
  -1479180.526990,     939656.744229
  -1183357.959140,     935980.270572
   -887526.366306,     933120.761983
   -591688.004674,     931078.240271
   -295845.130482,     929852.721013
         0.000000,     929444.213555
    147922.706259,     929546.340468
    295845.130482,     929852.721013
    443766.990632,     930363.354605
    591688.004674,     931078.240271
    739607.890576,     931997.376648
    887526.366306,     933120.761983
   1035443.149836,     934448.394135
   1183357.959140,     935980.270572
   1331270.512197,     937716.388373
   1479180.526990,     939656.744229
   1627087.721506,     941801.334439
   1686249.746466,     942716.355240
   1715830.567168,     943186.119371
   1745411.257012,     943664.052608
   1752806.408761,     943784.812336
   1760201.552156,     943906.082630
   1767596.687160,     944027.863490
   1774991.813739,     944150.154915
  -1790391.787791,      14833.531309
  -1730717.253410,      13861.131714
  -1671042.191049,      12921.692046
  -1611366.618914,      12015.212593
  -1551690.555209,      11141.693630
  -1492014.018140,      10301.135425
  -1432337.025912,       9493.538234
  -1372659.596730,       8718.902302
  -1312981.748799,       7977.227867
  -1253303.500325,       7268.515155
  -1193624.869513,       6592.764382
  -1133945.874570,       5949.975754
  -1074266.533701,       5340.149467
  -1014586.865112,       4763.285707
   -954906.887010,       4219.384651
   -895226.617600,       3708.446463
   -835546.075090,       3230.471301
   -775865.277684,       2785.459309
   -716184.243590,       2373.410624
   -656502.991014,       1994.325371
   -596821.538163,       1648.203666
   -537139.903244,       1335.045614
   -477458.104462,       1054.851311
   -417776.160025,        807.620843
   -358094.088140,        593.354285
   -298411.907014,        412.051702
   -238729.634853,        263.713150
   -179047.289864,        148.338673
   -119364.890254,         65.928308
    -59682.454231,         16.482078
         0.000000,          0.000000
     59682.454231,         16.482078
    119364.890254,         65.928308
    179047.289864,        148.338673
    238729.634853,        263.713150
    298411.907014,        412.051702
    358094.088140,        593.354285
    417776.160025,        807.620843
    477458.104462,       1054.851311
    537139.903244,       1335.045614
    596821.538163,       1648.203666
    656502.991014,       1994.325371
    716184.243590,       2373.410624
    775865.277684,       2785.459309
    835546.075090,       3230.471301
    895226.617600,       3708.446463
    954906.887010,       4219.384651
   1014586.865112,       4763.285707
   1074266.533701,       5340.149467
   1133945.874570,       5949.975754
   1193624.869513,       6592.764382
   1253303.500325,       7268.515155
   1312981.748799,       7977.227867
   1372659.596730,       8718.902302
   1432337.025912,       9493.538234
   1492014.018140,      10301.135425
   1551690.555209,      11141.693630
   1611366.618914,      12015.212593
   1671042.191049,      12921.692046
   1730717.253410,      13861.131714
   1790391.787791,      14833.531309
  -1827923.759555,   -2250045.952229
  -1675609.026476,   -2252464.816768
