PROJECTION: Polar Stereographic
# North Polar Stereographic projection
DATUM: WGE
# ELLIPSOID: WE
# i.e. WGS 84 ellipsoid
LONGITUDE DOWN FROM POLE: 20.00000000
# i.e. Central Meridian
LATITUDE OF TRUE SCALE: 60.00000000
# i.e. Latitude of unity scale
FALSE EASTING: 5000000.000
FALSE NORTHING: 5000000.000
# Summary of origins and offsets:
# North Pole is x=5 000 000, y=5 000 000
END OF HEADER
# produced by NGA Coordinate Systems Analysis Team
# Nov. 3, 2006

   4486512.803735,    4909458.353050
   4510036.220041,    4821667.768227
   4548446.937868,    4739295.718025
   4600577.866991,    4664845.035508
   4664845.035508,    4600577.866991
   4739295.718025,    4548446.937868
   4821667.768227,    4510036.220041
   4909458.353050,    4486512.803735
   5000000.000000,    4478591.436050
   5090541.646950,    4486512.803735
   5178332.231773,    4510036.220041
   5260704.281975,    4548446.937868
   5335154.964492,    4600577.866991
   3451978.320362,    4727042.011158
   3522894.905404,    4462377.712684
   3638692.581293,    4214048.795360
   3795852.894246,    3989600.607678
   3989600.607678,    3795852.894246
   4214048.795360,    3638692.581293
   4462377.712684,    3522894.905404
   4727042.011158,    3451978.320362
   5000000.000000,    3428097.590720
   5272957.988842,    3451978.320362
   5537622.287316,    3522894.905404
   5785951.204640,    3638692.581293
   6010399.392322,    3795852.894246
   1851466.615606,    4444828.614670
   1911834.110143,    4172528.443719
   1995704.411787,    3906525.830953
   2102439.216900,    3648845.216871
   2231226.209168,    3401447.706538
   2381085.241816,    3166216.144391
   2550875.797117,    2944940.784653
   2739305.666423,    2739305.666423
   2944940.784653,    2550875.797117
   3166216.144391,    2381085.241816
   3401447.706538,    2231226.209168
   3648845.216871,    2102439.216900
   3906525.830953,    1995704.411787
   4172528.443719,    1911834.110143
   4444828.614670,    1851466.615606
   4721353.975085,    1815061.361262
   5000000.000000,    1802895.413076
   5278646.024915,    1815061.361262
   5555171.385330,    1851466.615606
   5827471.556281,    1911834.110143
   6093474.169047,    1995704.411787
   6351154.783129,    2102439.216900
   6598552.293462,    2231226.209168
   6833783.855609,    2381085.241816
   7055059.215347,    2550875.797117
    137985.974979,    4142695.746806
    360720.214178,    3311440.249528
    724416.622081,    2531490.785816
   1218024.467373,    1826545.725451
   1826545.725451,    1218024.467373
   2531490.785816,     724416.622081
   3311440.249528,     360720.214178
   3321565.598370,     357047.391856
   3331698.935964,     353396.668341
   3351989.384447,     346161.587134
   3392664.021755,     331957.367902
   3474377.404092,     304616.452631
   3556555.505850,     278705.796674
   3722205.604716,     231206.395174
   4142695.746806,     137985.974979
   4569710.491917,      81768.417278
   5000000.000000,      62981.571632
   5430289.508083,      81768.417278
   5857304.253194,     137985.974979
   6277794.395284,     231206.395174
   6688559.750472,     360720.214178
   7086474.146379,     525541.753627
   7468509.214184,     724416.622081
   7831757.436343,     955831.261710
   8173454.274549,    1218024.467373
  -1767490.432496,    3806708.845065
  -1457464.211877,    2649675.238037
   -951231.208815,    1564055.059581
   -264173.056942,     582834.329467
    582834.329467,    -264173.056942
   1564055.059581,    -951231.208815
   2649675.238037,   -1457464.211877
   3221424.022992,   -1637735.911316
   3806708.845065,   -1767490.432496
   4401075.333355,   -1845740.265161
   5000000.000000,   -1871889.880838
   5598924.666645,   -1845740.265161
   6193291.154935,   -1767490.432496
   6778575.977008,   -1637735.911316
   7350324.761963,   -1457464.211877
   7904186.156313,   -1228047.310662
   8435944.940419,    -951231.208815
   8941554.108848,    -629122.644018
   9135606.567735,    -488135.279972
   9230757.862312,    -415123.123702
   9324620.427061,    -340461.468470
   9347881.344901,    -321540.974664
   9371059.485348,    -302519.166388
   9394154.407124,    -283396.405791
   9417165.670533,    -264173.056942
  -6682446.475016,    2940069.485772
  -6603439.306084,    2533612.837552
  -6510295.133730,    2130161.102172
  -6403127.439781,    1730205.823423
  -6282066.791563,    1334234.285206
  -6147260.682829,     942728.917844
  -5998873.354057,     556166.710321
  -5837085.592350,     175018.629142
  -5662094.511174,    -200250.955469
  -5474113.310205,    -569184.835327
  -5273371.015581,    -931333.521331
  -5060112.200867,   -1286255.791091
  -4834596.689077,   -1633519.226493
  -4597099.236125,   -1972700.740533
  -4347909.196073,   -2303387.092782
  -4087330.168602,   -2625175.392860
  -3815679.629115,   -2937673.591289
  -3533288.541952,   -3240500.957153
  -3240500.957153,   -3533288.541952
  -2937673.591289,   -3815679.629115
  -2625175.392860,   -4087330.168602
  -2303387.092782,   -4347909.196073
  -1972700.740533,   -4597099.236125
  -1633519.226493,   -4834596.689077
  -1286255.791091,   -5060112.200867
   -931333.521331,   -5273371.015581
   -569184.835327,   -5474113.310205
   -200250.955469,   -5662094.511174
    175018.629142,   -5837085.592350
    556166.710321,   -5998873.354057
    942728.917844,   -6147260.682829
   1334234.285206,   -6282066.791563
   1730205.823423,   -6403127.439781
   2130161.102172,   -6510295.133730
   2533612.837552,   -6603439.306084
   2940069.485772,   -6682446.475016
   3349035.842016,   -6747220.382461
   3760013.643775,   -6797682.111391
   4172502.177903,   -6833770.181961
   4585998.890662,   -6855440.626418
   5000000.000000,   -6862667.042662
   5414001.109338,   -6855440.626418
   5827497.822097,   -6833770.181961
   6239986.356225,   -6797682.111391
   6650964.157984,   -6747220.382461
   7059930.514228,   -6682446.475016
   7466387.162448,   -6603439.306084
   7869838.897828,   -6510295.133730
   8269794.176577,   -6403127.439781
   8665765.714794,   -6282066.791563
   9057271.082156,   -6147260.682829
   9443833.289679,   -5998873.354057
   9824981.370858,   -5837085.592350
  10200250.955469,   -5662094.511174
